timestamp,frame_id,message,is_safe,num_detections,fps
1776139113.2275,1,Path clear,True,0,0.02,0
1776139113.2797,2,Path clear,True,0,19.18,0
1776139113.3301,3,Path clear,True,0,19.81,0
1776139113.3754,4,Path clear,True,0,22.1,0
1776139113.4236,5,Path clear,True,0,20.74,0
1776139113.4698,6,Path clear,True,0,21.67,0
1776139113.5144,7,Path clear,True,0,22.38,0
1776139113.5608,8,Path clear,True,0,21.59,0
1776139113.6042,9,Path clear,True,0,23.01,0
1776139113.6642,10,Airplane on your center — far,True,1,16.69,0
1776139113.7127,11,Path clear,True,0,20.6,0
1776139113.7595,12,Path clear,True,0,21.37,0
1776139113.8039,13,Path clear,True,0,22.54,0
1776139113.8563,14,Path clear,True,0,19.05,0
1776139113.9002,15,Path clear,True,0,22.81,0
1776139113.9458,16,Path clear,True,0,21.9,0
1776139113.9898,17,Bear on your center — close,True,1,22.76,0
1776139114.0337,18,Bear on your center — close,True,1,22.75,0
1776139114.0775,19,Path clear,True,0,22.85,0
1776139114.1246,20,Bear on your center — close,True,1,21.24,0
1776139114.171,21,Bear on your center — close,True,1,21.55,0
1776139114.216,22,Path clear,True,0,22.22,0
1776139114.2636,23,Bear approaching on your center — close,True,1,20.99,0
1776139114.3111,24,Bear approaching on your center — close,True,1,21.04,0
1776139114.355,25,Path clear,True,0,22.8,0
1776139114.4009,26,Path clear,True,0,21.76,0
1776139114.449,27,Path clear,True,0,20.81,0
1776139114.4959,28,Path clear,True,0,21.32,0
1776139114.5432,29,Path clear,True,0,21.16,0
1776139114.5878,30,Path clear,True,0,22.41,0
1776139114.6332,31,Path clear,True,0,22.03,0
1776139114.6819,32,Path clear,True,0,20.53,0
1776139114.7267,33,Path clear,True,0,22.3,0
1776139114.7703,34,Path clear,True,0,22.97,0
1776139114.8928,35,Path clear,True,0,8.16,0
1776139114.9374,36,Path clear,True,0,22.44,0
1776139114.982,37,Person on your center — medium ⚠ danger,False,1,22.44,0
1776139115.0279,38,Person on your center — medium ⚠ danger,False,1,21.75,0
1776139115.0723,39,Person on your center — medium ⚠ danger,False,1,22.53,0
1776139115.1187,40,Person on your center — medium ⚠ danger,False,1,21.55,0
1776139115.1668,41,Person on your center — medium ⚠ danger,False,1,20.8,0
1776139115.2141,42,Path clear,True,0,21.13,0
1776139115.2617,43,Person on your center — medium ⚠ danger,False,1,21.02,0
1776139115.3097,44,Person on your center — medium ⚠ danger,False,1,20.83,0
1776139115.3579,45,Path clear,True,0,20.75,0
1776139115.4032,46,Path clear,True,0,22.08,0
1776139115.4485,47,Path clear,True,0,22.08,0
1776139115.4963,48,Path clear,True,0,20.9,0
1776139115.542,49,Person on your center — medium ⚠ danger,False,1,21.88,0
1776139115.5877,50,Person on your right — medium ⚠ danger. Also: person center,False,2,21.89,0
1776139115.6346,51,Person on your center — medium ⚠ danger. Also: person right,False,2,21.31,0
1776139115.6794,52,Person on your center — medium ⚠ danger. Also: person right,False,2,22.32,0
1776139115.7264,53,Person on your center — medium ⚠ danger. Also: person right,False,2,21.3,0
1776139115.7739,54,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,21.06,0
1776139115.8206,55,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,21.43,0
1776139115.8686,56,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,20.81,0
1776139115.9145,57,Person on your center — medium ⚠ danger. Also: person right,False,2,21.78,0
1776139115.9597,58,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,22.14,0
1776139116.0046,59,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,22.28,0
1776139116.0505,60,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,21.76,0
1776139116.0948,61,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,22.58,0
1776139116.14,62,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,22.15,0
1776139116.1869,63,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,21.31,0
1776139116.2338,64,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,21.34,0
1776139116.2834,65,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,20.15,0
1776139116.3317,66,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,20.69,0
1776139116.3805,67,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,20.48,0
1776139116.431,68,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,19.83,0
1776139116.4792,69,Person moving away on your center — medium ⚠ danger,False,1,20.74,0
1776139116.5309,70,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,19.33,0
1776139116.5788,71,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,20.91,0
1776139116.627,72,Person on your center — medium ⚠ danger. Also: person right,False,2,20.74,0
1776139116.6757,73,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,20.54,0
1776139116.7249,74,Person on your center — medium ⚠ danger. Also: person right,False,2,20.29,0
1776139116.7741,75,Person on your center — medium ⚠ danger. Also: person right,False,2,20.32,0
1776139116.822,76,Person moving away on your center — medium ⚠ danger,False,1,20.88,0
1776139116.8698,77,Person on your center — medium ⚠ danger,False,1,20.94,0
1776139116.914,78,Person on your center — medium ⚠ danger,False,1,22.59,0
1776139116.9569,79,Path clear,True,0,23.34,0
1776139117.0394,80,Path clear,True,0,12.11,0
1776139117.085,81,Path clear,True,0,21.95,0
1776139117.1294,82,Person approaching on your center — close ⚠ danger,False,1,22.51,0
1776139117.1746,83,Path clear,True,0,22.13,0
1776139117.2185,84,Person approaching on your right — close ⚠ danger. Also: person center,False,2,22.77,0
1776139117.2666,85,Person approaching on your right — close ⚠ danger. Also: person center,False,2,20.81,0
1776139117.3114,86,Person moving away on your right — close ⚠ danger,False,1,22.31,0
1776139117.3636,87,Person on your right — close ⚠ danger,False,1,19.18,0
1776139117.4138,88,Person approaching on your right — medium ⚠ danger,False,1,19.91,0
1776139117.4608,89,Person on your right — medium ⚠ danger,False,1,21.24,0
1776139117.506,90,Person approaching on your center — medium ⚠ danger. Also: person right,False,2,22.16,0
1776139117.5534,91,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,21.11,0
1776139117.5988,92,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,22.01,0
1776139117.6467,93,Person moving away on your right — medium ⚠ danger. Also: person center,False,2,20.88,0
1776139117.6922,94,Person on your center — medium ⚠ danger. Also: person right,False,2,21.96,0
1776139117.7369,95,Person on your center — medium ⚠ danger. Also: person right,False,2,22.38,0
1776139117.7815,96,Person approaching on your right — close ⚠ danger. Also: person center,False,2,22.4,0
1776139117.8278,97,Person approaching on your right — close ⚠ danger. Also: person center,False,2,21.61,0
1776139117.8739,98,Person on your right — medium ⚠ danger,False,1,21.71,0
1776139117.9192,99,Person moving away on your right — medium ⚠ danger,False,1,22.05,0
1776139117.966,100,Person on your right — medium ⚠ danger,False,1,21.39,0
1776139118.0133,101,Person moving away on your right — medium ⚠ danger,False,1,21.12,0
1776139118.0616,102,Person on your right — medium ⚠ danger,False,1,20.74,0
1776139118.1105,103,Person on your right — medium ⚠ danger,False,1,20.44,0
1776139118.1551,104,Person approaching on your center — close ⚠ danger,False,1,22.39,0
1776139118.2025,105,Person approaching on your right — close ⚠ danger,False,1,21.09,0
1776139118.2508,106,Person approaching on your center — close ⚠ danger,False,1,20.71,0
1776139118.2977,107,Path clear,True,0,21.31,0
1776139118.3468,108,Path clear,True,0,20.4,0
1776139118.3964,109,Path clear,True,0,20.16,0
1776139118.4441,110,Person approaching on your center — close ⚠ danger,False,1,20.95,0
1776139118.4934,111,Person approaching on your center — close ⚠ danger,False,1,20.28,0
1776139118.542,112,Person on your center — close ⚠ danger,False,1,20.58,0
1776139118.5888,113,Person on your center — close ⚠ danger,False,1,21.36,0
1776139118.6331,114,Person on your center — close ⚠ danger,False,1,22.57,0
1776139118.6784,115,Person on your center — close ⚠ danger,False,1,22.1,0
1776139118.7224,116,Person on your center — close ⚠ danger,False,1,22.74,0
1776139118.767,117,Person on your center — close ⚠ danger. Also: person right,False,2,22.4,0
1776139118.8126,118,Person on your center — close ⚠ danger,False,1,21.94,0
1776139118.8585,119,Person on your center — close ⚠ danger,False,1,21.77,0
1776139118.905,120,Person on your center — close ⚠ danger,False,1,21.52,0
1776139118.9496,121,Person on your center — close ⚠ danger,False,1,22.41,0
1776139118.9988,122,Person approaching on your center — close ⚠ danger,False,1,20.33,0
1776139119.0498,123,Person approaching on your center — close ⚠ danger,False,1,19.6,0
1776139119.0956,124,Person approaching on your center — close ⚠ danger,False,1,21.82,0
1776139119.1441,125,Person approaching on your center — close ⚠ danger,False,1,20.62,0
1776139119.2281,126,Path clear,True,0,11.91,0
1776139119.2763,127,Person approaching on your center — close ⚠ danger,False,1,20.72,0
1776139119.323,128,Person on your center — close ⚠ danger,False,1,21.41,0
1776139119.3684,129,Path clear,True,0,22.02,0
1776139119.4169,130,Person on your center — close ⚠ danger,False,1,20.64,0
1776139119.4645,131,Person moving away on your center — close ⚠ danger,False,1,21.02,0
1776139119.5099,132,Person moving away on your center — close ⚠ danger. Also: person center,False,2,22.03,0
1776139119.5564,133,Person moving away on your center — close ⚠ danger. Also: person center,False,2,21.51,0
1776139119.6014,134,Person on your center — close ⚠ danger,False,1,22.22,0
1776139119.6527,135,Person on your center — close ⚠ danger. Also: person center,False,2,19.48,0
1776139119.7009,136,Person on your center — close ⚠ danger. Also: person center,False,2,20.75,0
1776139119.7486,137,Person approaching on your center — close ⚠ danger,False,1,20.95,0
1776139119.7975,138,Person approaching on your center — close ⚠ danger,False,1,20.44,0
1776139119.8446,139,Person moving away on your center — close ⚠ danger,False,1,21.25,0
1776139119.8904,140,Path clear,True,0,21.85,0
1776139119.9375,141,Person approaching on your center — close ⚠ danger,False,1,21.2,0
1776139119.9865,142,Person on your center — close ⚠ danger,False,1,20.42,0
1776139120.0329,143,Person on your center — close ⚠ danger,False,1,21.54,0
1776139120.0822,144,Person on your center — close ⚠ danger,False,1,20.29,0
1776139120.1306,145,Person approaching on your center — close ⚠ danger,False,1,20.66,0
1776139120.1778,146,Path clear,True,0,21.2,0
1776139120.2234,147,Path clear,True,0,21.9,0
1776139120.2737,148,Path clear,True,0,19.88,0
1776139120.3196,149,Path clear,True,0,21.82,0
1776139120.3693,150,Path clear,True,0,20.1,0
1776139120.4159,151,Path clear,True,0,21.47,0
1776139120.4608,152,Path clear,True,0,22.27,0
1776139120.5062,153,Path clear,True,0,22.02,0
1776139120.5496,154,Person moving away on your center — close ⚠ danger,False,1,23.03,0
1776139120.5955,155,Person moving away on your center — close ⚠ danger,False,1,21.82,0
1776139120.6396,156,Path clear,True,0,22.67,0
1776139120.6841,157,Path clear,True,0,22.47,0
1776139120.7304,158,Path clear,True,0,21.6,0
1776139120.7748,159,Path clear,True,0,22.53,0
1776139120.8194,160,Path clear,True,0,22.42,0
1776139120.8631,161,Path clear,True,0,22.84,0
1776139120.9101,162,Path clear,True,0,21.29,0
1776139120.9554,163,Path clear,True,0,22.1,0
1776139120.9999,164,Path clear,True,0,22.47,0
1776139121.0441,165,Path clear,True,0,22.58,0
1776139121.0897,166,Path clear,True,0,21.93,0
1776139121.1336,167,Path clear,True,0,22.8,0
1776139121.1791,168,Path clear,True,0,21.99,0
1776139121.2241,169,Path clear,True,0,22.23,0
1776139121.2685,170,Path clear,True,0,22.5,0
1776139121.3124,171,Path clear,True,0,22.81,0
1776139121.3956,172,Path clear,True,0,12.02,0
1776139121.4407,173,Path clear,True,0,22.14,0
1776139121.4844,174,Path clear,True,0,22.92,0
1776139121.5322,175,Path clear,True,0,20.92,0
1776139121.5786,176,Path clear,True,0,21.51,0
1776139121.6255,177,Path clear,True,0,21.36,0
1776139121.672,178,Path clear,True,0,21.49,0
1776139121.7198,179,Person moving away on your center — medium ⚠ danger,False,1,20.92,0
1776139121.7673,180,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,21.05,0
1776139121.8146,181,Person moving away on your center — medium ⚠ danger. Also: person right,False,2,21.16,0
1776139121.8605,182,Path clear,True,0,21.75,0
1776139121.9091,183,Path clear,True,0,20.57,0
1776139121.9548,184,Path clear,True,0,21.91,0
1776139121.9993,185,Path clear,True,0,22.47,0
1776139122.0441,186,Path clear,True,0,22.33,0
1776139122.0899,187,Path clear,True,0,21.82,0
1776139122.1341,188,Path clear,True,0,22.63,0
1776139122.1805,189,Path clear,True,0,21.56,0
1776139122.2276,190,Path clear,True,0,21.22,0
1776139122.274,191,Person approaching on your center — close ⚠ danger,False,1,21.55,0
1776139122.3219,192,Person approaching on your center — close ⚠ danger. Also: person center,False,2,20.88,0
1776139122.3694,193,Person approaching on your center — close ⚠ danger,False,1,21.03,0
1776139122.4198,194,Person approaching on your center — close ⚠ danger,False,1,19.85,0
1776139122.4667,195,Person approaching on your center — close ⚠ danger. Also: person center,False,2,21.35,0
1776139122.5138,196,Person moving away on your center — close ⚠ danger. Also: person center,False,2,21.2,0
1776139122.5641,197,Person approaching on your center — close ⚠ danger,False,1,19.89,0
1776139122.6131,198,Person on your center — close ⚠ danger,False,1,20.42,0
1776139122.6615,199,Person approaching on your center — close ⚠ danger,False,1,20.65,0
1776139122.7097,200,Person approaching on your center — close ⚠ danger,False,1,20.77,0
1776139122.7618,201,Person on your center — close ⚠ danger,False,1,19.16,0
1776139122.8093,202,Person on your center — close ⚠ danger,False,1,21.08,0
1776139122.862,203,Person on your center — close ⚠ danger. Also: bed center,False,2,18.98,0
1776139122.9087,204,Person on your center — close ⚠ danger,False,1,21.39,0
1776139122.9554,205,Person moving away on your center — close ⚠ danger,False,1,21.4,0
1776139123.0011,206,Person moving away on your center — close ⚠ danger. Also: pizza center,False,2,21.89,0
1776139123.051,207,Person moving away on your center — close ⚠ danger. Also: pizza center,False,2,20.06,0
1776139123.0996,208,Person moving away on your center — close ⚠ danger,False,1,20.59,0
1776139123.1487,209,Person moving away on your center — close ⚠ danger,False,1,20.35,0
1776139123.1971,210,Person on your center — close ⚠ danger,False,1,20.65,0
1776139123.2465,211,Person on your center — close ⚠ danger,False,1,20.27,0
1776139123.2937,212,Person approaching on your center — close ⚠ danger,False,1,21.15,0
1776139123.3393,213,Person approaching on your center — close ⚠ danger. Also: pizza center,False,2,21.95,0
1776139123.387,214,Person approaching on your center — close ⚠ danger. Also: pizza center,False,2,20.98,0
1776139123.4339,215,Person approaching on your center — close ⚠ danger,False,1,21.31,0
1776139123.4818,216,Person on your center — close ⚠ danger,False,1,20.85,0
1776139123.5688,217,Person moving away on your center — close ⚠ danger,False,1,11.5,0
1776139123.6147,218,Person moving away on your center — close ⚠ danger. Also: pizza center,False,2,21.79,0
1776139123.6601,219,Person on your center — close ⚠ danger. Also: pizza center,False,2,22.0,0
1776139123.7067,220,Person on your center — close ⚠ danger. Also: pizza center,False,2,21.47,0
1776139123.7513,221,Person approaching on your center — close ⚠ danger. Also: pizza center,False,2,22.43,0
1776139123.7988,222,Person approaching on your center — close ⚠ danger. Also: pizza center,False,2,21.03,0
1776139123.8461,223,Person approaching on your center — close ⚠ danger. Also: pizza center,False,2,21.17,0
1776139123.8913,224,Person on your center — close ⚠ danger. Also: pizza center,False,2,22.09,0
1776139123.9385,225,Person moving away on your center — close ⚠ danger,False,1,21.21,0
1776139123.9866,226,Person moving away on your center — close ⚠ danger,False,1,20.8,0
1776139124.0326,227,Person moving away on your center — close ⚠ danger,False,1,21.71,0
1776139124.0792,228,Person on your center — close ⚠ danger,False,1,21.45,0
1776139124.1248,229,Person on your center — close ⚠ danger,False,1,21.96,0
1776139124.1718,230,Person approaching on your center — close ⚠ danger,False,1,21.25,0
1776139124.2182,231,Person approaching on your center — close ⚠ danger. Also: pizza center,False,2,21.57,0
1776139124.2674,232,"Person approaching on your center — close ⚠ danger. Also: person center, pizza center",False,3,20.31,0
1776139124.3167,233,"Person on your center — close ⚠ danger. Also: person center, pizza center",False,3,20.32,0
1776139124.3638,234,Person on your center — close ⚠ danger. Also: pizza center,False,2,21.21,0
1776139124.4126,235,Person on your center — close ⚠ danger,False,1,20.49,0
1776139124.4598,236,Person approaching on your center — close ⚠ danger. Also: pizza center,False,2,21.17,0
1776139124.5094,237,Person on your center — close ⚠ danger. Also: pizza center,False,2,20.17,0
1776139124.5573,238,Person approaching on your center — close ⚠ danger. Also: pizza center,False,2,20.87,0
1776139124.6046,239,Person on your center — close ⚠ danger. Also: pizza center,False,2,21.17,0
1776139124.6526,240,Person on your center — close ⚠ danger. Also: pizza center,False,2,20.84,0
1776139124.6965,241,Person on your center — close ⚠ danger. Also: pizza center,False,2,22.78,0
1776139124.746,242,Person on your center — close ⚠ danger. Also: pizza center,False,2,20.19,0
1776139124.7941,243,Person on your center — close ⚠ danger. Also: pizza center,False,2,20.8,0
1776139124.8386,244,Person on your center — close ⚠ danger. Also: pizza center,False,2,22.47,0
1776139124.884,245,Person on your center — close ⚠ danger. Also: pizza center,False,2,22.03,0
1776139124.9349,246,Person on your center — close ⚠ danger. Also: pizza center,False,2,19.61,0
1776139124.9835,247,Person on your center — close ⚠ danger. Also: pizza center,False,2,20.58,0
1776139125.03,248,Person on your center — close ⚠ danger. Also: pizza center,False,2,21.5,0
1776139125.0763,249,Person on your center — close ⚠ danger. Also: pizza center,False,2,21.59,0
1776139125.128,250,Person on your center — close ⚠ danger. Also: pizza center,False,2,19.37,0
1776139125.1752,251,Person on your center — close ⚠ danger. Also: pizza center,False,2,21.19,0
1776139125.2177,252,Person on your center — close ⚠ danger. Also: pizza center,False,2,23.5,0
1776139125.3048,253,Person on your center — close ⚠ danger. Also: pizza center,False,2,11.48,0
1776139125.3516,254,Person on your center — close ⚠ danger,False,1,21.36,0
1776139125.4015,255,Person on your center — close ⚠ danger. Also: pizza center,False,2,20.07,0
1776139125.4514,256,Person on your center — close ⚠ danger. Also: pizza center,False,2,20.03,0
1776139125.4978,257,Person on your center — close ⚠ danger. Also: pizza center,False,2,21.55,0
1776139125.5448,258,Person on your center — close ⚠ danger. Also: pizza center,False,2,21.28,0
1776139125.5897,259,Person on your center — close ⚠ danger. Also: pizza center,False,2,22.26,0
1776139125.6364,260,Person on your center — close ⚠ danger,False,1,21.43,0
1776139125.6831,261,Person on your center — close ⚠ danger,False,1,21.38,0
1776139125.732,262,Person on your center — close ⚠ danger,False,1,20.46,0
1776139125.7811,263,Person on your center — close ⚠ danger,False,1,20.39,0
1776139125.8288,264,Person on your center — close ⚠ danger,False,1,20.96,0
1776139125.8816,265,Person on your center — close ⚠ danger,False,1,18.93,0
1776139125.9272,266,Person on your center — close ⚠ danger,False,1,21.93,0
1776139125.9725,267,Person on your center — close ⚠ danger,False,1,22.09,0
1776139126.0191,268,Person on your center — close ⚠ danger,False,1,21.46,0
1776139126.0671,269,Person on your center — close ⚠ danger,False,1,20.82,0
1776139126.1166,270,Person on your center — close ⚠ danger,False,1,20.2,0
1776139126.1645,271,Person on your center — close ⚠ danger. Also: dining table center,False,2,20.89,0
1776139126.2116,272,Person on your center — close ⚠ danger,False,1,21.24,0
1776139126.2604,273,Person on your center — close ⚠ danger,False,1,20.47,0
1776139126.3071,274,Person on your center — close ⚠ danger,False,1,21.43,0
1776139126.3515,275,Person on your center — close ⚠ danger,False,1,22.49,0
1776139126.4012,276,Person on your center — close ⚠ danger,False,1,20.16,0
1776139126.4466,277,Person on your center — close ⚠ danger,False,1,22.03,0
1776139126.4933,278,Person on your center — close ⚠ danger,False,1,21.38,0
1776139126.538,279,Person on your center — close ⚠ danger,False,1,22.38,0
1776139126.5854,280,Person on your center — close ⚠ danger,False,1,21.1,0
1776139126.6347,281,Person on your center — close ⚠ danger,False,1,20.3,0
1776139126.6826,282,Person on your center — close ⚠ danger. Also: dining table center,False,2,20.86,0
1776139126.7313,283,Person on your center — close ⚠ danger,False,1,20.54,0
1776139126.7814,284,Person on your center — close ⚠ danger,False,1,19.98,0
1776139126.8289,285,Person on your center — close ⚠ danger,False,1,21.02,0
1776139126.8784,286,Person on your center — close ⚠ danger,False,1,20.24,0
1776139126.9253,287,Person on your center — close ⚠ danger,False,1,21.29,0
1776139126.9707,288,Person on your center — close ⚠ danger,False,1,22.06,0
1776139127.0176,289,Person on your center — close ⚠ danger,False,1,21.3,0
1776139127.0643,290,Person on your center — close ⚠ danger,False,1,21.44,0
1776139127.1128,291,Person on your center — close ⚠ danger,False,1,20.59,0
1776139127.1599,292,Person on your center — close ⚠ danger,False,1,21.26,0
1776139127.2061,293,Person on your center — close ⚠ danger,False,1,21.63,0
1776139127.2523,294,Person on your center — close ⚠ danger,False,1,21.66,0
1776139127.2985,295,Person on your center — close ⚠ danger,False,1,21.65,0
1776139127.3449,296,Person on your center — close ⚠ danger,False,1,21.54,0
1776139127.3979,297,Person on your center — close ⚠ danger,False,1,18.86,0
1776139127.4866,298,Person on your center — close ⚠ danger,False,1,11.28,0
1776139127.5351,299,Person on your center — close ⚠ danger,False,1,20.63,0
1776139127.5809,300,Person on your center — close ⚠ danger,False,1,21.84,0
1776139127.6281,301,Person on your center — close ⚠ danger,False,1,21.15,0
1776139127.6753,302,Person on your center — close ⚠ danger,False,1,21.2,0
1776139127.7208,303,Person on your center — close ⚠ danger,False,1,21.99,0
1776139127.7658,304,Person on your center — close ⚠ danger,False,1,22.24,0
1776139127.8131,305,Person on your center — close ⚠ danger,False,1,21.11,0
1776139127.8611,306,Person on your center — close ⚠ danger,False,1,20.84,0
1776139127.9118,307,Person on your center — close ⚠ danger,False,1,19.74,0
1776139127.9589,308,Person on your center — close ⚠ danger,False,1,21.23,0
1776139128.006,309,Person on your center — close ⚠ danger,False,1,21.21,0
1776139128.0519,310,Person on your center — close ⚠ danger,False,1,21.79,0
1776139128.0979,311,Person moving away on your center — close ⚠ danger. Also: dining table center,False,2,21.75,0
1776139128.1467,312,Person on your center — close ⚠ danger. Also: bed center,False,2,20.48,0
1776139128.1958,313,Person on your center — close ⚠ danger,False,1,20.39,0
1776139128.2445,314,Person on your center — close ⚠ danger,False,1,20.53,0
1776139128.2983,315,Person on your center — close ⚠ danger,False,1,18.58,0
1776139128.3456,316,Person on your center — close ⚠ danger,False,1,21.16,0
1776139128.3927,317,Person moving away on your center — close ⚠ danger,False,1,21.24,0
1776139128.4387,318,Person moving away on your center — close ⚠ danger,False,1,21.7,0
1776139128.4849,319,Person moving away on your center — close ⚠ danger,False,1,21.64,0
1776139128.5342,320,Person moving away on your center — close ⚠ danger,False,1,20.31,0
1776139128.5898,321,Person on your center — close ⚠ danger,False,1,17.98,0
1776139128.6392,322,Person on your center — close ⚠ danger,False,1,20.24,0
1776139128.6875,323,Person on your center — close ⚠ danger,False,1,20.7,0
1776139128.7378,324,Person approaching on your center — close ⚠ danger,False,1,19.89,0
1776139128.7849,325,Person approaching on your center — close ⚠ danger,False,1,21.2,0
1776139128.8357,326,Person approaching on your center — close ⚠ danger,False,1,19.69,0
1776139128.8837,327,Person on your center — close ⚠ danger. Also: dining table center,False,2,20.83,0
1776139128.9309,328,Person on your center — close ⚠ danger,False,1,21.19,0
1776139128.9854,329,Person on your center — close ⚠ danger,False,1,18.36,0
1776139129.0347,330,Person on your center — close ⚠ danger,False,1,20.29,0
1776139129.0852,331,Person on your center — close ⚠ danger,False,1,19.81,0
1776139129.1349,332,Person on your center — close ⚠ danger,False,1,20.11,0
1776139129.1828,333,Person approaching on your center — close ⚠ danger,False,1,20.86,0
1776139129.2315,334,Person on your center — close ⚠ danger,False,1,20.54,0
1776139129.2774,335,Person on your center — close ⚠ danger,False,1,21.81,0
1776139129.3224,336,Path clear,True,0,22.2,0
1776139129.3702,337,Path clear,True,0,20.95,0
1776139129.4164,338,Path clear,True,0,21.65,0
1776139129.4677,339,Path clear,True,0,19.46,0
1776139129.5125,340,Path clear,True,0,22.33,0
1776139129.5973,341,Path clear,True,0,11.79,0
1776139129.64,342,Path clear,True,0,23.47,0
1776139129.6846,343,Path clear,True,0,22.37,0
1776139129.7319,344,Path clear,True,0,21.17,0
1776139129.7782,345,Path clear,True,0,21.61,0
1776139129.8269,346,Path clear,True,0,20.53,0
1776139129.882,347,Path clear,True,0,18.13,0
1776139129.9344,348,Path clear,True,0,19.08,0
1776139129.9857,349,Path clear,True,0,19.5,0
1776139130.0375,350,Path clear,True,0,19.32,0
1776139130.0816,351,Path clear,True,0,22.69,0
1776139130.1277,352,Path clear,True,0,21.67,0
1776139130.1726,353,Path clear,True,0,22.25,0
1776139130.2181,354,Path clear,True,0,22.01,0
1776139130.2658,355,Path clear,True,0,20.96,0
1776139130.3133,356,Path clear,True,0,21.03,0
1776139130.3615,357,Path clear,True,0,20.75,0
1776139130.4089,358,Path clear,True,0,21.09,0
1776139130.4554,359,Path clear,True,0,21.5,0
1776139130.4989,360,Path clear,True,0,23.02,0
1776139130.5451,361,Path clear,True,0,21.65,0
1776139130.5893,362,Path clear,True,0,22.6,0
1776139130.6352,363,Path clear,True,0,21.81,0
1776139130.6851,364,Path clear,True,0,20.01,0
1776139130.735,365,Path clear,True,0,20.04,0
1776139130.7966,366,Path clear,True,0,16.25,0
1776139130.8546,367,Path clear,True,0,17.23,0
1776139130.9128,368,Path clear,True,0,17.19,0
1776139130.9647,369,Path clear,True,0,19.28,0
1776139131.0174,370,Person moving away on your right — medium ⚠ danger,False,1,18.96,0
1776139131.0678,371,Vase on your center — close,True,1,19.83,0
1776139131.1171,372,Vase on your center — close,True,1,20.29,0
1776139131.1696,373,Person approaching on your center — close ⚠ danger. Also: person right,False,2,19.04,0
1776139131.2186,374,Person approaching on your center — close ⚠ danger,False,1,20.42,0
1776139131.266,375,Person approaching on your center — close ⚠ danger,False,1,21.12,0
1776139131.3108,376,Person approaching on your center — close ⚠ danger,False,1,22.33,0
1776139131.3556,377,Path clear,True,0,22.32,0
1776139131.4001,378,Person moving away on your center — close ⚠ danger,False,1,22.45,0
1776139131.4477,379,Person approaching on your center — close ⚠ danger,False,1,20.99,0
1776139131.4941,380,Person moving away on your center — close ⚠ danger,False,1,21.56,0
1776139131.5401,381,Person moving away on your center — close ⚠ danger,False,1,21.75,0
1776139131.5838,382,Person moving away on your center — close ⚠ danger,False,1,22.89,0
1776139131.6319,383,Person approaching on your center — close ⚠ danger,False,1,20.78,0
1776139131.6796,384,Person approaching on your center — close ⚠ danger,False,1,20.97,0
1776139131.7983,385,Person approaching on your center — close ⚠ danger,False,1,8.42,0
1776139131.8442,386,Person approaching on your center — close ⚠ danger,False,1,21.81,0
1776139131.8887,387,Person approaching on your center — close ⚠ danger,False,1,22.46,0
1776139131.933,388,Person on your center — close ⚠ danger,False,1,22.54,0
1776139131.9814,389,Person on your center — close ⚠ danger,False,1,20.68,0
1776139132.0295,390,Person on your center — close ⚠ danger,False,1,20.79,0
1776139132.0804,391,Person on your center — close ⚠ danger,False,1,19.63,0
1776139132.1269,392,Person on your center — close ⚠ danger,False,1,21.51,0
1776139132.1708,393,Person on your center — close ⚠ danger,False,1,22.8,0
1776139132.2152,394,Person on your center — close ⚠ danger,False,1,22.52,0
1776139132.2614,395,Person on your center — close ⚠ danger,False,1,21.62,0
1776139132.3062,396,Person on your center — close ⚠ danger,False,1,22.37,0
1776139132.3516,397,Person on your center — close ⚠ danger,False,1,22.0,0
1776139132.404,398,Person on your center — close ⚠ danger,False,1,19.08,0
1776139132.4488,399,Person on your center — close ⚠ danger,False,1,22.31,0
1776139132.4963,400,Person on your center — close ⚠ danger,False,1,21.09,0
1776139132.5432,401,Person on your center — close ⚠ danger,False,1,21.28,0
1776139132.5906,402,Person on your center — close ⚠ danger,False,1,21.11,0
1776139132.6365,403,Person on your center — close ⚠ danger,False,1,21.78,0
1776139132.6812,404,Person on your center — close ⚠ danger,False,1,22.37,0
1776139132.7301,405,Person on your center — close ⚠ danger,False,1,20.45,0
1776139132.7773,406,Person on your center — close ⚠ danger,False,1,21.18,0
